Horizonte,CV_F1_Best,Threshold_Otimo,OOF_F1_Threshold,Teste_Accuracy,Teste_F1_Weighted,Teste_F1_Classe_Alta,Teste_AUC_ROC
3 dias,0.6789522249548698,0.4677582383155823,0.6894409937883199,0.6863905325443787,0.6863905325443787,0.6863905325443787,0.7745786516853933
7 dias,0.7555953503247517,0.3007075786590576,0.7827298050134301,0.7869822485207101,0.786892720185821,0.7906976744186046,0.8714285714285714
15 dias,0.8661909544232239,0.44984331727027893,0.86687306501498,0.8284023668639053,0.8284023668639053,0.8284023668639053,0.9029494382022473
30 dias,0.8955661881977672,0.3237738609313965,0.9014539579962693,0.8579881656804734,0.8576897378975099,0.8604651162790697,0.9574136955291453
